log_id,machine_id,timestamp,air_temperature_k,process_temperature_k,rotational_speed_rpm,torque_nm,tool_wear_minutes,failure_type,machine_failed
LOG_0005191,MCH_L1_04,2023-04-19 03:00:00,302.47,312.11,1678,52.76,164,No Failure,0
LOG_0005192,MCH_L3_05,2023-04-19 03:30:00,303.4,313.93,1659,40.52,148,No Failure,0
LOG_0005193,MCH_L3_05,2023-04-19 04:00:00,301.8,312.58,1423,32.39,100,No Failure,0
LOG_0005194,MCH_L3_02,2023-04-19 04:30:00,293.76,305.04,1550,47.17,50,No Failure,0
LOG_0005195,MCH_L3_01,2023-04-19 05:00:00,300.31,309.43,1565,47.62,53,No Failure,0
LOG_0005196,MCH_L3_01,2023-04-19 05:30:00,301.46,310.34,1857,32.21,138,No Failure,0
LOG_0005197,MCH_L1_01,2023-04-19 06:00:00,298.71,307.49,1406,53.81,192,No Failure,0
LOG_0005198,MCH_L1_01,2023-04-19 06:30:00,300.47,310.23,1268,43.26,157,No Failure,0
LOG_0005199,MCH_L3_05,2023-04-19 07:00:00,298.72,308.98,1258,43.57,89,No Failure,0
LOG_0005200,MCH_L1_04,2023-04-19 07:30:00,297.85,308.29,1525,43.07,236,No Failure,0
LOG_0005201,MCH_L2_01,2023-04-19 08:00:00,303.78,312.08,1622,42.87,112,No Failure,0
LOG_0005202,MCH_L2_03,2023-04-19 08:30:00,300.54,309.4,1393,39.02,170,No Failure,0
LOG_0005203,MCH_L2_01,2023-04-19 09:00:00,297.24,306.4,1477,45.52,35,No Failure,0
LOG_0005204,MCH_L3_02,2023-04-19 09:30:00,296.56,308.67,1446,37.19,89,No Failure,0
LOG_0005205,MCH_L2_04,2023-04-19 10:00:00,297.85,307.39,1362,53.37,184,No Failure,0
LOG_0005206,MCH_L3_05,2023-04-19 10:30:00,297.86,306.09,1572,23.06,233,No Failure,0
LOG_0005207,MCH_L3_05,2023-04-19 11:00:00,300.37,310.83,1290,32.27,119,No Failure,0
LOG_0005208,MCH_L2_04,2023-04-19 11:30:00,301.21,311.08,1576,43.02,90,Tool Wear,1
LOG_0005209,MCH_L3_04,2023-04-19 12:00:00,301.21,309.8,1448,39.32,153,Tool Wear,1
LOG_0005210,MCH_L1_02,2023-04-19 12:30:00,298.12,307.55,1618,35.73,234,No Failure,0
LOG_0005211,MCH_L2_05,2023-04-19 13:00:00,302.3,311.89,1520,41.49,209,No Failure,0
LOG_0005212,MCH_L1_01,2023-04-19 13:30:00,303.07,312.92,1313,29.68,224,No Failure,0
LOG_0005213,MCH_L1_02,2023-04-19 14:00:00,299.35,310.47,1537,31.19,227,No Failure,0
LOG_0005214,MCH_L1_05,2023-04-19 14:30:00,297.42,308.09,1454,38.92,228,No Failure,0
LOG_0005215,MCH_L1_04,2023-04-19 15:00:00,300.25,310.4,1631,43.26,97,No Failure,0
LOG_0005216,MCH_L1_04,2023-04-19 15:30:00,305.4,316.58,1587,33.91,59,No Failure,0
LOG_0005217,MCH_L2_04,2023-04-19 16:00:00,297.35,306.86,1637,24.71,89,Tool Wear,1
LOG_0005218,MCH_L3_01,2023-04-19 16:30:00,298.68,307.81,1458,41.95,21,No Failure,0
LOG_0005219,MCH_L2_03,2023-04-19 17:00:00,300.14,310.51,1390,44.13,23,No Failure,0
LOG_0005220,MCH_L2_01,2023-04-19 17:30:00,301.35,311.63,1498,30.72,139,No Failure,0
LOG_0005221,MCH_L1_01,2023-04-19 18:00:00,295.04,303.27,1587,36.66,74,No Failure,0
LOG_0005222,MCH_L1_02,2023-04-19 18:30:00,303.26,315.05,1384,47.73,59,No Failure,0
LOG_0005223,MCH_L2_01,2023-04-19 19:00:00,303.23,312.01,1537,30.15,148,No Failure,0
LOG_0005224,MCH_L3_01,2023-04-19 19:30:00,298.94,309.58,1545,39.72,79,No Failure,0
LOG_0005225,MCH_L1_02,2023-04-19 20:00:00,306.77,317.43,1665,34.35,163,No Failure,0
LOG_0005226,MCH_L3_05,2023-04-19 20:30:00,303.07,309.37,1374,58.57,6,No Failure,0
LOG_0005227,MCH_L3_03,2023-04-19 21:00:00,302.94,313.21,1559,29.57,188,No Failure,0
LOG_0005228,MCH_L2_05,2023-04-19 21:30:00,302.97,314.93,1440,24.49,52,No Failure,0
LOG_0005229,MCH_L1_05,2023-04-19 22:00:00,302.9,312.05,1409,45.15,155,No Failure,0
LOG_0005230,MCH_L3_04,2023-04-19 22:30:00,299.95,307.67,1733,37.23,23,No Failure,0
LOG_0005231,MCH_L1_05,2023-04-19 23:00:00,299.7,309.56,1553,31.24,52,No Failure,0
LOG_0005232,MCH_L2_01,2023-04-19 23:30:00,297.64,308.2,1684,35.82,12,No Failure,0
LOG_0005233,MCH_L2_01,2023-04-20 00:00:00,298.56,308.46,1410,52.89,77,No Failure,0
LOG_0005234,MCH_L3_04,2023-04-20 00:30:00,299.22,308.08,1701,40.03,234,No Failure,0
LOG_0005235,MCH_L2_01,2023-04-20 01:00:00,300.16,308.92,1451,52.45,94,No Failure,0
LOG_0005236,MCH_L3_04,2023-04-20 01:30:00,304.0,312.05,1595,29.46,71,No Failure,0
LOG_0005237,MCH_L1_02,2023-04-20 02:00:00,294.74,302.49,1386,49.24,0,No Failure,0
LOG_0005238,MCH_L3_04,2023-04-20 02:30:00,303.36,312.95,1371,31.77,103,No Failure,0
LOG_0005239,MCH_L2_05,2023-04-20 03:00:00,297.47,307.98,1496,50.43,114,No Failure,0
LOG_0005240,MCH_L3_04,2023-04-20 03:30:00,299.74,309.93,1685,49.73,80,No Failure,0
LOG_0005241,MCH_L3_03,2023-04-20 04:00:00,298.19,308.49,1651,31.54,40,No Failure,0
LOG_0005242,MCH_L3_05,2023-04-20 04:30:00,304.64,315.4,1516,43.59,186,No Failure,0
LOG_0005243,MCH_L3_04,2023-04-20 05:00:00,298.75,310.32,1461,41.76,12,No Failure,0
LOG_0005244,MCH_L1_03,2023-04-20 05:30:00,301.3,311.33,1538,47.96,181,No Failure,0
LOG_0005245,MCH_L3_04,2023-04-20 06:00:00,301.43,311.84,1373,30.37,174,No Failure,0
LOG_0005246,MCH_L2_01,2023-04-20 06:30:00,297.1,307.52,1516,36.54,26,No Failure,0
LOG_0005247,MCH_L3_03,2023-04-20 07:00:00,299.76,309.94,1505,40.41,204,No Failure,0
LOG_0005248,MCH_L2_03,2023-04-20 07:30:00,303.01,313.03,1506,52.79,122,No Failure,0
LOG_0005249,MCH_L3_02,2023-04-20 08:00:00,297.82,307.94,1555,40.51,39,No Failure,0
LOG_0005250,MCH_L3_03,2023-04-20 08:30:00,302.07,313.94,1595,31.75,218,No Failure,0
LOG_0005251,MCH_L3_01,2023-04-20 09:00:00,299.17,310.89,1213,42.73,159,No Failure,0
LOG_0005252,MCH_L3_02,2023-04-20 09:30:00,302.91,310.86,1400,31.37,185,No Failure,0
LOG_0005253,MCH_L1_01,2023-04-20 10:00:00,304.37,314.63,1421,25.67,75,No Failure,0
LOG_0005254,MCH_L1_01,2023-04-20 10:30:00,294.98,304.99,1480,38.63,170,No Failure,0
LOG_0005255,MCH_L3_01,2023-04-20 11:00:00,296.65,308.16,1491,42.36,51,No Failure,0
LOG_0005256,MCH_L3_03,2023-04-20 11:30:00,298.9,308.86,1576,41.64,204,No Failure,0
LOG_0005257,MCH_L1_02,2023-04-20 12:00:00,303.66,313.96,1538,40.45,79,Power Failure,1
LOG_0005258,MCH_L3_01,2023-04-20 12:30:00,301.33,310.55,1643,55.18,33,Power Failure,1
LOG_0005259,MCH_L3_05,2023-04-20 13:00:00,296.89,307.87,1463,53.19,133,No Failure,0
LOG_0005260,MCH_L3_02,2023-04-20 13:30:00,301.7,310.21,1418,32.99,47,No Failure,0
LOG_0005261,MCH_L3_02,2023-04-20 14:00:00,297.72,307.35,1483,48.02,145,No Failure,0
LOG_0005262,MCH_L2_01,2023-04-20 14:30:00,302.18,310.91,1503,59.23,80,No Failure,0
LOG_0005263,MCH_L2_04,2023-04-20 15:00:00,301.35,310.99,1511,54.95,238,No Failure,0
LOG_0005264,MCH_L1_04,2023-04-20 15:30:00,297.7,307.04,1469,48.57,166,No Failure,0
LOG_0005265,MCH_L1_03,2023-04-20 16:00:00,299.84,310.84,1630,38.86,205,No Failure,0
LOG_0005266,MCH_L3_02,2023-04-20 16:30:00,303.06,312.8,1618,28.91,6,No Failure,0
LOG_0005267,MCH_L2_03,2023-04-20 17:00:00,295.27,307.06,1630,31.83,5,No Failure,0
LOG_0005268,MCH_L3_01,2023-04-20 17:30:00,300.75,310.46,1381,44.49,203,No Failure,0
LOG_0005269,MCH_L2_05,2023-04-20 18:00:00,297.23,305.93,1586,42.5,225,No Failure,0
LOG_0005270,MCH_L3_04,2023-04-20 18:30:00,299.96,309.67,1692,40.58,52,No Failure,0
LOG_0005271,MCH_L2_04,2023-04-20 19:00:00,301.14,311.71,1634,47.74,0,No Failure,0
LOG_0005272,MCH_L3_02,2023-04-20 19:30:00,305.03,317.05,1438,49.94,28,No Failure,0
LOG_0005273,MCH_L3_01,2023-04-20 20:00:00,299.93,309.16,1460,49.93,91,No Failure,0
LOG_0005274,MCH_L1_05,2023-04-20 20:30:00,303.66,315.65,1311,46.26,196,No Failure,0
LOG_0005275,MCH_L2_04,2023-04-20 21:00:00,297.9,307.67,1654,44.4,212,No Failure,0
LOG_0005276,MCH_L1_02,2023-04-20 21:30:00,298.76,308.23,1382,35.52,102,No Failure,0
LOG_0005277,MCH_L1_03,2023-04-20 22:00:00,301.47,312.4,1442,40.73,238,No Failure,0
LOG_0005278,MCH_L2_02,2023-04-20 22:30:00,300.5,312.21,1567,43.06,122,No Failure,0
LOG_0005279,MCH_L2_02,2023-04-20 23:00:00,299.18,309.85,1517,39.55,101,No Failure,0
LOG_0005280,MCH_L2_01,2023-04-20 23:30:00,299.11,307.41,1543,26.48,97,No Failure,0
LOG_0005281,MCH_L2_01,2023-04-21 00:00:00,303.33,313.73,1430,42.73,212,Heat Dissipation,1
LOG_0005282,MCH_L1_02,2023-04-21 00:30:00,299.28,311.89,1348,39.51,215,No Failure,0
LOG_0005283,MCH_L2_05,2023-04-21 01:00:00,297.45,304.72,1525,38.83,176,No Failure,0
LOG_0005284,MCH_L2_01,2023-04-21 01:30:00,297.86,308.31,1394,44.88,58,No Failure,0
LOG_0005285,MCH_L1_04,2023-04-21 02:00:00,301.67,311.33,1562,44.7,140,No Failure,0
LOG_0005286,MCH_L3_02,2023-04-21 02:30:00,305.64,314.52,1393,50.15,44,No Failure,0
LOG_0005287,MCH_L1_03,2023-04-21 03:00:00,298.69,309.93,1482,45.03,173,No Failure,0
LOG_0005288,MCH_L3_03,2023-04-21 03:30:00,305.37,313.28,1705,36.74,121,No Failure,0
LOG_0005289,MCH_L3_01,2023-04-21 04:00:00,299.97,309.55,1526,51.25,22,No Failure,0
LOG_0005290,MCH_L3_03,2023-04-21 04:30:00,299.3,310.5,1404,52.78,31,No Failure,0
LOG_0005291,MCH_L1_02,2023-04-21 05:00:00,297.72,308.78,1559,39.82,71,No Failure,0
LOG_0005292,MCH_L1_01,2023-04-21 05:30:00,299.5,310.22,1482,50.62,110,No Failure,0
LOG_0005293,MCH_L3_01,2023-04-21 06:00:00,298.11,308.32,1405,41.39,74,Power Failure,1
LOG_0005294,MCH_L3_01,2023-04-21 06:30:00,297.91,307.76,1502,49.77,140,No Failure,0
LOG_0005295,MCH_L1_05,2023-04-21 07:00:00,295.87,305.31,1648,51.25,52,No Failure,0
LOG_0005296,MCH_L1_02,2023-04-21 07:30:00,304.42,313.25,1572,34.62,19,No Failure,0
LOG_0005297,MCH_L1_02,2023-04-21 08:00:00,302.66,313.64,1478,51.9,128,No Failure,0
LOG_0005298,MCH_L2_02,2023-04-21 08:30:00,300.68,310.93,1354,40.38,56,No Failure,0
LOG_0005299,MCH_L2_03,2023-04-21 09:00:00,299.64,310.65,1588,43.31,65,No Failure,0
LOG_0005300,MCH_L3_03,2023-04-21 09:30:00,299.99,309.05,1557,49.45,138,No Failure,0
LOG_0005301,MCH_L2_05,2023-04-21 10:00:00,298.06,307.1,1304,37.81,45,No Failure,0
LOG_0005302,MCH_L2_03,2023-04-21 10:30:00,297.17,307.77,1322,48.43,29,No Failure,0
LOG_0005303,MCH_L3_04,2023-04-21 11:00:00,301.79,309.06,1688,41.42,196,No Failure,0
LOG_0005304,MCH_L1_04,2023-04-21 11:30:00,299.34,306.31,1538,36.14,6,No Failure,0
LOG_0005305,MCH_L3_05,2023-04-21 12:00:00,300.81,312.03,1332,45.47,151,No Failure,0
LOG_0005306,MCH_L3_04,2023-04-21 12:30:00,295.84,304.99,1636,50.65,94,No Failure,0
LOG_0005307,MCH_L1_01,2023-04-21 13:00:00,299.21,309.44,1645,40.9,175,No Failure,0
LOG_0005308,MCH_L3_01,2023-04-21 13:30:00,297.12,307.58,1414,31.38,221,Heat Dissipation,1
LOG_0005309,MCH_L2_02,2023-04-21 14:00:00,301.21,312.45,1389,37.26,42,No Failure,0
LOG_0005310,MCH_L1_01,2023-04-21 14:30:00,302.49,311.96,1509,33.99,78,No Failure,0
LOG_0005311,MCH_L3_01,2023-04-21 15:00:00,303.65,313.19,1519,59.34,35,No Failure,0
LOG_0005312,MCH_L1_04,2023-04-21 15:30:00,298.43,307.69,1481,32.57,201,No Failure,0
LOG_0005313,MCH_L2_03,2023-04-21 16:00:00,297.18,307.93,1371,20.66,128,No Failure,0
LOG_0005314,MCH_L1_02,2023-04-21 16:30:00,298.95,309.75,1457,36.73,6,No Failure,0
LOG_0005315,MCH_L2_01,2023-04-21 17:00:00,298.25,309.78,1449,41.58,43,No Failure,0
LOG_0005316,MCH_L3_03,2023-04-21 17:30:00,301.08,309.58,1321,40.28,60,No Failure,0
LOG_0005317,MCH_L2_01,2023-04-21 18:00:00,296.49,309.17,1618,41.53,25,No Failure,0
LOG_0005318,MCH_L3_02,2023-04-21 18:30:00,295.61,305.24,1372,29.12,106,No Failure,0
LOG_0005319,MCH_L2_04,2023-04-21 19:00:00,299.13,309.07,1656,40.52,106,No Failure,0
LOG_0005320,MCH_L1_05,2023-04-21 19:30:00,301.82,312.02,1518,31.58,120,No Failure,0
LOG_0005321,MCH_L2_05,2023-04-21 20:00:00,297.43,306.34,1422,47.69,157,No Failure,0
LOG_0005322,MCH_L1_04,2023-04-21 20:30:00,302.12,311.63,1546,30.28,0,No Failure,0
LOG_0005323,MCH_L1_05,2023-04-21 21:00:00,300.91,312.66,1484,39.27,62,No Failure,0
LOG_0005324,MCH_L3_02,2023-04-21 21:30:00,303.87,315.64,1658,33.25,14,No Failure,0
LOG_0005325,MCH_L3_02,2023-04-21 22:00:00,297.99,308.24,1754,48.1,190,No Failure,0
LOG_0005326,MCH_L2_05,2023-04-21 22:30:00,295.98,307.23,1547,36.0,54,No Failure,0
LOG_0005327,MCH_L3_05,2023-04-21 23:00:00,301.5,311.99,1478,31.07,56,No Failure,0
LOG_0005328,MCH_L3_01,2023-04-21 23:30:00,300.7,310.63,1692,48.96,116,No Failure,0
LOG_0005329,MCH_L1_05,2023-04-22 00:00:00,300.51,309.61,1475,23.06,19,No Failure,0
LOG_0005330,MCH_L2_03,2023-04-22 00:30:00,297.38,306.35,1436,45.88,149,No Failure,0
LOG_0005331,MCH_L2_05,2023-04-22 01:00:00,301.94,311.03,1647,42.86,88,No Failure,0
LOG_0005332,MCH_L3_02,2023-04-22 01:30:00,298.42,310.36,1600,61.44,177,No Failure,0
LOG_0005333,MCH_L2_03,2023-04-22 02:00:00,300.51,311.56,1438,45.53,116,No Failure,0
LOG_0005334,MCH_L1_02,2023-04-22 02:30:00,298.85,310.58,1537,44.26,163,No Failure,0
LOG_0005335,MCH_L2_02,2023-04-22 03:00:00,300.89,311.37,1458,32.76,164,No Failure,0
LOG_0005336,MCH_L2_03,2023-04-22 03:30:00,297.01,305.95,1572,38.13,173,No Failure,0
LOG_0005337,MCH_L3_01,2023-04-22 04:00:00,301.25,311.97,1560,42.23,118,No Failure,0
LOG_0005338,MCH_L2_01,2023-04-22 04:30:00,301.64,313.16,1346,52.09,236,No Failure,0
LOG_0005339,MCH_L1_05,2023-04-22 05:00:00,300.29,311.06,1504,33.46,154,No Failure,0
LOG_0005340,MCH_L3_01,2023-04-22 05:30:00,304.11,312.53,1321,24.37,146,No Failure,0
LOG_0005341,MCH_L2_04,2023-04-22 06:00:00,300.52,308.75,1329,40.61,82,Heat Dissipation,1
LOG_0005342,MCH_L3_03,2023-04-22 06:30:00,302.3,313.06,1440,26.46,15,No Failure,0
LOG_0005343,MCH_L1_03,2023-04-22 07:00:00,300.23,309.85,1428,46.88,53,No Failure,0
LOG_0005344,MCH_L3_02,2023-04-22 07:30:00,302.07,312.44,1294,52.89,212,No Failure,0
LOG_0005345,MCH_L3_03,2023-04-22 08:00:00,296.17,305.3,1357,48.76,224,No Failure,0
LOG_0005346,MCH_L3_03,2023-04-22 08:30:00,300.08,310.23,1315,35.72,233,No Failure,0
LOG_0005347,MCH_L2_05,2023-04-22 09:00:00,297.18,305.86,1411,53.77,94,No Failure,0
LOG_0005348,MCH_L1_04,2023-04-22 09:30:00,300.35,310.65,1563,33.47,161,No Failure,0
LOG_0005349,MCH_L2_04,2023-04-22 10:00:00,300.96,311.83,1677,31.65,78,No Failure,0
LOG_0005350,MCH_L2_01,2023-04-22 10:30:00,302.02,312.96,1626,52.15,178,Heat Dissipation,1
LOG_0005351,MCH_L2_03,2023-04-22 11:00:00,301.22,309.65,1552,36.98,35,No Failure,0
LOG_0005352,MCH_L2_02,2023-04-22 11:30:00,299.16,309.72,1545,41.35,126,No Failure,0
LOG_0005353,MCH_L3_01,2023-04-22 12:00:00,298.12,307.41,1487,48.62,180,Tool Wear,1
LOG_0005354,MCH_L1_02,2023-04-22 12:30:00,294.14,305.97,1488,30.65,89,No Failure,0
LOG_0005355,MCH_L1_03,2023-04-22 13:00:00,300.17,311.32,1666,35.46,93,No Failure,0
LOG_0005356,MCH_L1_01,2023-04-22 13:30:00,302.84,312.87,1574,35.0,189,No Failure,0
LOG_0005357,MCH_L2_04,2023-04-22 14:00:00,300.27,312.89,1523,38.02,158,No Failure,0
LOG_0005358,MCH_L3_03,2023-04-22 14:30:00,299.79,308.92,1289,33.96,88,No Failure,0
LOG_0005359,MCH_L2_02,2023-04-22 15:00:00,300.36,310.29,1587,43.16,131,Tool Wear,1
LOG_0005360,MCH_L1_01,2023-04-22 15:30:00,299.03,309.68,1588,43.05,11,No Failure,0
LOG_0005361,MCH_L1_03,2023-04-22 16:00:00,300.49,312.93,1425,40.01,180,No Failure,0
LOG_0005362,MCH_L1_04,2023-04-22 16:30:00,298.99,310.75,1527,41.95,60,No Failure,0
LOG_0005363,MCH_L1_04,2023-04-22 17:00:00,297.75,308.71,1483,34.44,146,No Failure,0
LOG_0005364,MCH_L1_05,2023-04-22 17:30:00,299.81,308.76,1435,40.18,118,No Failure,0
LOG_0005365,MCH_L3_04,2023-04-22 18:00:00,299.76,308.71,1549,25.68,183,No Failure,0
LOG_0005366,MCH_L1_03,2023-04-22 18:30:00,304.69,315.52,1370,48.42,8,No Failure,0
LOG_0005367,MCH_L1_03,2023-04-22 19:00:00,297.99,306.49,1744,35.23,24,Overstrain,1
LOG_0005368,MCH_L1_01,2023-04-22 19:30:00,299.6,309.98,1563,35.6,53,No Failure,0
LOG_0005369,MCH_L2_02,2023-04-22 20:00:00,299.36,310.33,1486,32.06,111,No Failure,0
LOG_0005370,MCH_L3_01,2023-04-22 20:30:00,298.88,307.11,1615,41.19,174,Heat Dissipation,1
LOG_0005371,MCH_L2_05,2023-04-22 21:00:00,301.28,312.06,1594,35.46,40,No Failure,0
LOG_0005372,MCH_L3_04,2023-04-22 21:30:00,305.59,316.67,1410,45.35,178,No Failure,0
LOG_0005373,MCH_L1_01,2023-04-22 22:00:00,299.2,308.76,1439,31.08,49,No Failure,0
LOG_0005374,MCH_L1_02,2023-04-22 22:30:00,301.29,311.1,1225,41.17,116,No Failure,0
LOG_0005375,MCH_L3_03,2023-04-22 23:00:00,295.22,303.07,1371,43.62,134,No Failure,0
LOG_0005376,MCH_L1_04,2023-04-22 23:30:00,299.02,308.89,1580,46.77,26,No Failure,0
LOG_0005377,MCH_L3_03,2023-04-23 00:00:00,303.89,312.06,1521,45.67,175,No Failure,0
LOG_0005378,MCH_L1_04,2023-04-23 00:30:00,299.86,309.03,1440,32.29,110,No Failure,0
LOG_0005379,MCH_L1_05,2023-04-23 01:00:00,301.26,310.78,1541,40.58,54,Overstrain,1
LOG_0005380,MCH_L3_01,2023-04-23 01:30:00,298.44,307.05,1436,39.11,190,No Failure,0
LOG_0005381,MCH_L1_02,2023-04-23 02:00:00,300.64,309.14,1325,31.09,106,No Failure,0
LOG_0005382,MCH_L1_04,2023-04-23 02:30:00,304.08,312.64,1386,39.77,133,No Failure,0
LOG_0005383,MCH_L1_01,2023-04-23 03:00:00,297.1,308.56,1775,28.15,162,No Failure,0
LOG_0005384,MCH_L1_02,2023-04-23 03:30:00,305.47,315.39,1481,42.0,159,No Failure,0
LOG_0005385,MCH_L1_01,2023-04-23 04:00:00,296.14,307.66,1488,50.25,205,No Failure,0
LOG_0005386,MCH_L2_05,2023-04-23 04:30:00,298.79,308.3,1562,48.49,5,No Failure,0
LOG_0005387,MCH_L2_05,2023-04-23 05:00:00,297.91,307.45,1617,43.33,190,No Failure,0
LOG_0005388,MCH_L3_03,2023-04-23 05:30:00,299.32,308.81,1472,42.2,17,No Failure,0
LOG_0005389,MCH_L1_04,2023-04-23 06:00:00,297.88,304.3,1633,39.02,158,No Failure,0
LOG_0005390,MCH_L1_04,2023-04-23 06:30:00,297.69,308.3,1473,58.36,51,No Failure,0
LOG_0005391,MCH_L2_02,2023-04-23 07:00:00,297.03,306.9,1498,38.18,143,No Failure,0
LOG_0005392,MCH_L2_05,2023-04-23 07:30:00,301.61,311.67,1442,28.81,183,No Failure,0
LOG_0005393,MCH_L3_01,2023-04-23 08:00:00,299.41,306.9,1592,46.49,194,No Failure,0
LOG_0005394,MCH_L3_01,2023-04-23 08:30:00,298.75,308.72,1334,43.92,222,No Failure,0
LOG_0005395,MCH_L2_04,2023-04-23 09:00:00,300.71,310.18,1527,30.61,229,No Failure,0
LOG_0005396,MCH_L2_04,2023-04-23 09:30:00,296.26,306.41,1571,36.63,189,No Failure,0
LOG_0005397,MCH_L1_05,2023-04-23 10:00:00,300.77,310.68,1623,41.44,80,No Failure,0
LOG_0005398,MCH_L2_05,2023-04-23 10:30:00,299.77,309.19,1565,35.2,179,No Failure,0
LOG_0005399,MCH_L1_01,2023-04-23 11:00:00,299.84,310.52,1389,47.8,132,No Failure,0
LOG_0005400,MCH_L1_01,2023-04-23 11:30:00,301.3,312.53,1569,33.39,180,No Failure,0
LOG_0005401,MCH_L2_01,2023-04-23 12:00:00,304.11,313.62,1588,37.86,207,No Failure,0
LOG_0005402,MCH_L1_02,2023-04-23 12:30:00,300.81,309.07,1577,36.42,144,No Failure,0
LOG_0005403,MCH_L2_03,2023-04-23 13:00:00,299.5,307.84,1471,43.83,158,No Failure,0
LOG_0005404,MCH_L3_03,2023-04-23 13:30:00,297.04,307.55,1481,45.38,15,No Failure,0
LOG_0005405,MCH_L2_04,2023-04-23 14:00:00,294.02,305.57,1619,43.82,184,No Failure,0
LOG_0005406,MCH_L3_03,2023-04-23 14:30:00,300.32,308.14,1500,24.3,20,No Failure,0
LOG_0005407,MCH_L1_04,2023-04-23 15:00:00,296.85,305.63,1385,41.39,168,No Failure,0
LOG_0005408,MCH_L1_05,2023-04-23 15:30:00,293.65,303.25,1450,44.06,38,No Failure,0
LOG_0005409,MCH_L3_01,2023-04-23 16:00:00,299.12,306.67,1678,45.03,36,No Failure,0
LOG_0005410,MCH_L2_03,2023-04-23 16:30:00,300.6,310.48,1338,38.49,168,No Failure,0
LOG_0005411,MCH_L1_03,2023-04-23 17:00:00,301.86,312.3,1656,40.2,52,No Failure,0
LOG_0005412,MCH_L1_05,2023-04-23 17:30:00,302.65,313.23,1502,35.17,73,No Failure,0
LOG_0005413,MCH_L1_03,2023-04-23 18:00:00,302.19,311.71,1340,50.86,31,No Failure,0
LOG_0005414,MCH_L3_02,2023-04-23 18:30:00,302.26,311.83,1595,28.6,24,No Failure,0
LOG_0005415,MCH_L2_05,2023-04-23 19:00:00,296.33,305.1,1414,43.84,180,No Failure,0
LOG_0005416,MCH_L1_03,2023-04-23 19:30:00,299.63,307.5,1511,31.54,63,No Failure,0
LOG_0005417,MCH_L1_03,2023-04-23 20:00:00,301.45,311.22,1279,35.92,160,No Failure,0
LOG_0005418,MCH_L3_03,2023-04-23 20:30:00,300.12,310.61,1661,39.67,102,No Failure,0
LOG_0005419,MCH_L3_02,2023-04-23 21:00:00,299.61,309.63,1464,23.12,228,No Failure,0
LOG_0005420,MCH_L2_02,2023-04-23 21:30:00,300.07,311.4,1426,28.16,101,No Failure,0
LOG_0005421,MCH_L3_05,2023-04-23 22:00:00,300.61,311.02,1522,26.39,37,No Failure,0
LOG_0005422,MCH_L2_02,2023-04-23 22:30:00,299.81,310.6,1606,43.62,91,No Failure,0
LOG_0005423,MCH_L2_02,2023-04-23 23:00:00,297.88,308.08,1477,48.7,78,No Failure,0
LOG_0005424,MCH_L2_05,2023-04-23 23:30:00,295.74,307.97,1602,26.43,135,No Failure,0
LOG_0005425,MCH_L2_03,2023-04-24 00:00:00,299.49,308.9,1496,38.49,0,No Failure,0
LOG_0005426,MCH_L1_05,2023-04-24 00:30:00,300.14,310.95,1510,42.33,201,No Failure,0
LOG_0005427,MCH_L1_05,2023-04-24 01:00:00,300.12,310.42,1403,42.3,58,No Failure,0
LOG_0005428,MCH_L3_04,2023-04-24 01:30:00,302.38,313.27,1626,57.07,34,No Failure,0
LOG_0005429,MCH_L1_04,2023-04-24 02:00:00,302.83,313.23,1580,41.31,239,No Failure,0
LOG_0005430,MCH_L2_02,2023-04-24 02:30:00,299.74,309.69,1565,32.11,224,No Failure,0
LOG_0005431,MCH_L2_05,2023-04-24 03:00:00,299.76,310.21,1628,46.36,15,No Failure,0
LOG_0005432,MCH_L1_04,2023-04-24 03:30:00,301.43,312.03,1374,53.53,141,No Failure,0
LOG_0005433,MCH_L3_05,2023-04-24 04:00:00,301.07,311.83,1508,28.94,4,No Failure,0
LOG_0005434,MCH_L1_02,2023-04-24 04:30:00,298.89,310.65,1633,44.54,79,No Failure,0
LOG_0005435,MCH_L1_04,2023-04-24 05:00:00,301.65,311.88,1495,40.24,20,No Failure,0
LOG_0005436,MCH_L3_03,2023-04-24 05:30:00,299.63,308.31,1517,31.9,57,No Failure,0
LOG_0005437,MCH_L3_03,2023-04-24 06:00:00,299.69,309.89,1514,34.57,56,Power Failure,1
LOG_0005438,MCH_L2_03,2023-04-24 06:30:00,301.08,310.55,1556,53.53,138,No Failure,0
LOG_0005439,MCH_L2_04,2023-04-24 07:00:00,299.25,308.68,1269,46.57,70,No Failure,0
LOG_0005440,MCH_L1_03,2023-04-24 07:30:00,300.24,309.85,1514,43.61,120,No Failure,0
LOG_0005441,MCH_L2_02,2023-04-24 08:00:00,300.74,309.66,1547,27.32,135,No Failure,0
LOG_0005442,MCH_L3_04,2023-04-24 08:30:00,302.04,309.16,1547,45.73,208,No Failure,0
LOG_0005443,MCH_L3_02,2023-04-24 09:00:00,301.87,313.64,1692,49.49,221,No Failure,0
LOG_0005444,MCH_L3_04,2023-04-24 09:30:00,300.67,310.08,1429,28.39,141,No Failure,0
LOG_0005445,MCH_L2_04,2023-04-24 10:00:00,293.48,301.42,1697,40.18,176,No Failure,0
LOG_0005446,MCH_L3_01,2023-04-24 10:30:00,300.61,310.82,1456,48.57,107,Power Failure,1
LOG_0005447,MCH_L1_04,2023-04-24 11:00:00,300.99,311.73,1338,47.42,160,No Failure,0
